Place,StateCode,County
hartland_township,mn,freeborn county
harvey,mn,meeker county
hassan_valley,mn,mcleod county
hastings,mn,dakota county
hatfield,mn,pipestone county
haugen,mn,aitkin county
havana,mn,steele county
havelock,mn,chippewa county
haven,mn,sherburne county
haverhill,mn,olmsted county
hawk_creek,mn,renville county
hawley,mn,clay county
hawley_township,mn,clay county
hay_brook,mn,kanabec county
hay_creek,mn,goodhue county
hayes,mn,swift county
hayfield,mn,dodge county
hayfield_township,mn,dodge county
hayland,mn,mille lacs county
hayward,mn,freeborn county
hayward_township,mn,freeborn county
hazel_run,mn,yellow medicine county
hazel_run_township,mn,yellow medicine county
hazelton_township_(aitkin_cnty),mn,aitkin county
hazelton_township_(kittson_cnty),mn,kittson county
hector,mn,renville county
hector_township,mn,renville county
hegbert,mn,swift county
hegne,mn,norman county
heidelberg,mn,le sueur county
heier,mn,mahnomen county
height_of_land,mn,becker county
helen,mn,mcleod county
helena,mn,scott county
helga,mn,hubbard county
helgeland,mn,polk county
henderson,mn,sibley county
henderson_township,mn,sibley county
hendricks,mn,lincoln county
hendricks_township,mn,lincoln county
hendrickson,mn,hubbard county
hendrum,mn,norman county
hendrum_township,mn,norman county
henning,mn,otter tail county
henning_township,mn,otter tail county
henrietta,mn,hubbard county
henriette,mn,pine county
henryville,mn,renville county
hereim,mn,roseau county
herman,mn,grant county
hermantown,mn,st. louis county
heron_lake,mn,jackson county
heron_lake_township,mn,jackson county
hersey,mn,nobles county
hewitt,mn,todd county
hibbing,mn,st. louis county
hickory,mn,pennington county
higdem,mn,polk county
high_forest,mn,olmsted county
highland,mn,wabasha county
highland_grove,mn,clay county
highlanding,mn,pennington county
highwater,mn,cottonwood county
hill,mn,kittson county
hill_city,mn,aitkin county
hill_lake,mn,aitkin county
hill_river,mn,polk county
hillman,mn,morrison county
hillman_township_(kanabec_cnty),mn,kanabec county
hillman_township_(morrison_cnty),mn,morrison county
hills,mn,rock county
hillsdale,mn,winona county
hilltop,mn,anoka county
hinckley,mn,pine county
hinckley_township,mn,pine county
hines,mn,beltrami county
hiram,mn,cass county
hitterdal,mn,clay county
hobart,mn,otter tail county
hodges,mn,stevens county
hoff,mn,pope county
hoffman,mn,grant county
hokah,mn,houston county
hokah_township,mn,houston county
holden,mn,goodhue county
holding,mn,stearns county
holdingford,mn,stearns county
holland,mn,pipestone county
holland_township,mn,kandiyohi county
hollandale,mn,freeborn county
holloway,mn,swift county
holly,mn,murray county
hollywood,mn,carver county
holmes_city,mn,douglas county
holmesville,mn,becker county
holst,mn,clearwater county
holt,mn,marshall county
holt_township_(fillmore_cnty),mn,fillmore county
holt_township_(marshall_cnty),mn,marshall county
holy_cross,mn,clay county
holyoke,mn,carlton county
home,mn,brown county
home_brook,mn,cass county
home_lake,mn,norman county
homer,mn,winona county
homer_township,mn,winona county
homestead,mn,otter tail county
honner,mn,redwood county
hope,mn,lincoln county
hopkins,mn,hennepin county
hornet,mn,beltrami county
horton,mn,stevens county
houston,mn,houston county
houston_township,mn,houston county
howard_lake,mn,wright county
hoyt_lakes,mn,st. louis county
hubbard_township_(hubbard_cnty),mn,hubbard county
hubbard_township_(polk_cnty),mn,polk county
hudson,mn,douglas county
hugo,mn,washington county
humboldt,mn,kittson county
humboldt_township,mn,clay county
hunter,mn,jackson county
huntersville,mn,wadena county
huntly,mn,marshall county
huntsville,mn,polk county
huss,mn,roseau county
hutchinson,mn,mcleod county
hutchinson_township,mn,mcleod county
hyde_park,mn,wabasha county
ida,mn,douglas county
ideal,mn,crow wing county
idun,mn,aitkin county
ihlen,mn,pipestone county
independence,mn,hennepin county
indian_lake,mn,nobles county
industrial,mn,st. louis county
inger,mn,itasca county
inguadona,mn,cass county
inman,mn,otter tail county
international_falls,mn,koochiching county
inver_grove_heights,mn,dakota county
iona,mn,murray county
iona_township_(murray_cnty),mn,murray county
iona_township_(todd_cnty),mn,todd county
iosco,mn,waseca county
iron_junction,mn,st. louis county
irondale,mn,crow wing county
ironton,mn,crow wing county
irving,mn,kandiyohi county
isanti,mn,isanti county
isanti_township,mn,isanti county
island_lake_township_(lyon_cnty),mn,lyon county
island_lake_township_(mahnomen_cnty),mn,mahnomen county
isle,mn,mille lacs county
isle_harbor,mn,mille lacs county
itasca,mn,clearwater county
ivanhoe,mn,lincoln county
jackson,mn,jackson county
jackson_township,mn,scott county
jadis,mn,roseau county
jamestown,mn,blue earth county
janesville,mn,waseca county
janesville_township,mn,waseca county
jasper,mn,pipestone county
jay,mn,martin county
jeffers,mn,cottonwood county
jefferson,mn,houston county
jenkins,mn,crow wing county
jenkins_township,mn,crow wing county
jessenland,mn,sibley county
jevne,mn,aitkin county
jo_daviess,mn,faribault county
johnson,mn,big stone county
johnson_township,mn,polk county
johnsonville,mn,redwood county
jones,mn,beltrami county
jordan,mn,scott county
jordan_township,mn,fillmore county
judson,mn,blue earth county
jupiter,mn,kittson county
kabetogama,mn,st. louis county
kalevala,mn,carlton county
kalmar,mn,olmsted county
kanabec,mn,kanabec county
kanaranzi,mn,rock county
kandiyohi,mn,kandiyohi county
kandiyohi_township,mn,kandiyohi county
kandota,mn,todd county
karlstad,mn,kittson county
kasota,mn,le sueur county
kasota_township,mn,le sueur county
kasson,mn,dodge county
kathio,mn,mille lacs county
keene,mn,clay county
keewatin,mn,itasca county
kego,mn,cass county
kelliher,mn,beltrami county
kelliher_township,mn,beltrami county
kellogg,mn,wabasha county
kelsey,mn,st. louis county
kelso,mn,sibley county
kennedy,mn,kittson county
kenneth,mn,rock county
kensington,mn,douglas county
kent,mn,wilkin county
kenyon,mn,goodhue county
kenyon_township,mn,goodhue county
kerkhoven,mn,swift county
kerkhoven_township,mn,swift county
kerrick,mn,pine county
kerrick_township,mn,pine county
kertsonville,mn,polk county
kettle_river,mn,carlton county
kettle_river_township,mn,pine county
keystone,mn,polk county
kiester,mn,faribault county
kiester_township,mn,faribault county
kildare,mn,swift county
kilkenny,mn,le sueur county
kilkenny_township,mn,le sueur county
kimball,mn,stearns county
kimball_township,mn,jackson county
kimberly,mn,aitkin county
kinbrae,mn,nobles county
king,mn,polk county
kinghurst,mn,itasca county
kingman,mn,renville county
kingston,mn,meeker county
kingston_township,mn,meeker county
kinney,mn,st. louis county
kintire,mn,redwood county
knife_lake,mn,kanabec county
knute,mn,polk county
kragero,mn,chippewa county
kragnes,mn,clay county
krain,mn,stearns county
kratka,mn,pennington county
kroschel,mn,kanabec county
kugler,mn,st. louis county
kurtz,mn,clay county
la_crescent,mn,houston county
la_crescent_township,mn,houston county
la_crosse,mn,jackson county
la_garde,mn,mahnomen county
la_grand,mn,douglas county
la_prairie,mn,itasca county
la_prairie_township,mn,clearwater county
la_salle,mn,watonwan county
lac_qui_parle,mn,lac qui parle county
lafayette,mn,nicollet county
lafayette_township,mn,nicollet county
lake_alice,mn,hubbard county
lake_andrew,mn,kandiyohi county
lake_belt,mn,martin county
lake_benton,mn,lincoln county
lake_benton_township,mn,lincoln county
lake_bronson,mn,kittson county
lake_city,mn,wabasha county
lake_crystal,mn,blue earth county
lake_edward,mn,crow wing county
lake_elizabeth,mn,kandiyohi county
lake_elmo,mn,washington county
lake_emma,mn,hubbard county
lake_eunice,mn,becker county
lake_fremont,mn,martin county
lake_george,mn,hubbard county
lake_george_township_(hubbard_cnty),mn,hubbard county
lake_george_township_(stearns_cnty),mn,stearns county
lake_grove,mn,mahnomen county
lake_hanska,mn,brown county
lake_hattie,mn,hubbard county
lake_henry,mn,stearns county
lake_henry_township,mn,stearns county
lake_ida,mn,norman county
lake_jessie,mn,itasca county
lake_johanna,mn,pope county
lake_lillian,mn,kandiyohi county
lake_lillian_township,mn,kandiyohi county
lake_marshall,mn,lyon county
lake_mary,mn,douglas county
lake_park,mn,becker county
lake_park_township,mn,becker county
lake_pleasant,mn,red lake county
lake_prairie,mn,nicollet county
lake_sarah,mn,murray county
lake_shore,mn,cass county
lake_shore_township,mn,lac qui parle county
lake_st._croix_beach,mn,washington county
lake_stay,mn,lincoln county
lake_township_(roseau_cnty),mn,roseau county
lake_township_(wabasha_cnty),mn,wabasha county
lake_valley,mn,traverse county
lake_view,mn,becker county
lake_wilson,mn,murray county
lakefield,mn,jackson county
lakeland,mn,washington county
lakeland_shores,mn,washington county
lakeport,mn,hubbard county
lakeside_township_(aitkin_cnty),mn,aitkin county
lakeside_township_(cottonwood_cnty),mn,cottonwood county
laketown,mn,carver county
lakeview,mn,carlton county
lakeville,mn,dakota county
lakewood,mn,st. louis county
lakin,mn,morrison county
lambert,mn,red lake county
lamberton,mn,redwood county
lamberton_township,mn,redwood county
lammers,mn,beltrami county
lancaster,mn,kittson county
land,mn,grant county
landfall,mn,washington county
lanesboro,mn,fillmore county
lanesburgh,mn,le sueur county
langhei,mn,pope county
langola,mn,benton county
langor,mn,beltrami county
lansing,mn,mower county
lansing_township,mn,mower county
laona,mn,roseau county
laporte,mn,hubbard county
larkin,mn,nobles county
lastrup,mn,morrison county
lauderdale,mn,ramsey county
lavell,mn,st. louis county
lawrence_township_(grant_cnty),mn,grant county
lawrence_township_(itasca_cnty),mn,itasca county
le_center,mn,le sueur county
le_ray,mn,blue earth county
le_roy,mn,mower county
le_roy_township,mn,mower county
le_sauk,mn,stearns county
le_sueur,mn,le sueur county
leaf_lake,mn,otter tail county
leaf_mountain,mn,otter tail county
leaf_river,mn,wadena county
leaf_valley,mn,douglas county
leavenworth,mn,brown county
lee_township_(aitkin_cnty),mn,aitkin county
lee_township_(beltrami_cnty),mn,beltrami county
lee_township_(norman_cnty),mn,norman county
leech_lake,mn,cass county
leeds,mn,murray county
leenthrop,mn,chippewa county
leiding,mn,st. louis county
leigh,mn,morrison county
lemond,mn,steele county
lengby,mn,polk county
lent,mn,chisago county
leon_township_(clearwater_cnty),mn,clearwater county
leon_township_(goodhue_cnty),mn,goodhue county
leonard,mn,clearwater county
leonardsville,mn,traverse county
leonidas,mn,st. louis county
leota,mn,nobles county
leota_township,mn,nobles county
leslie,mn,todd county
lessor,mn,polk county
lester_prairie,mn,mcleod county
leven,mn,pope county
lewis,mn,mille lacs county
lewiston,mn,winona county
lewisville,mn,watonwan county
lexington,mn,anoka county
lexington_township,mn,le sueur county
libby,mn,aitkin county
liberty_township_(beltrami_cnty),mn,beltrami county
liberty_township_(itasca_cnty),mn,itasca county
liberty_township_(polk_cnty),mn,polk county
lida,mn,otter tail county
lien,mn,grant county
lilydale,mn,dakota county
lima,mn,cass county
lime,mn,blue earth county
lime_lake,mn,murray county
limestone,mn,lincoln county
lincoln_township_(blue_earth_cnty),mn,blue earth county
lincoln_township_(marshall_cnty),mn,marshall county
lind,mn,roseau county
linden,mn,brown county
linden_grove,mn,st. louis county
lindstrom,mn,chisago county
lino_lakes,mn,anoka county
linsell,mn,marshall county
linwood,mn,anoka county
lisbon,mn,yellow medicine county
lismore,mn,nobles county
lismore_township,mn,nobles county
litchfield,mn,meeker county
litchfield_township,mn,meeker county
little_canada,mn,ramsey county
little_elbow,mn,mahnomen county
little_elk,mn,todd county
little_falls,mn,morrison county
little_falls_township,mn,morrison county
little_pine,mn,crow wing county
little_rock,mn,beltrami county
little_rock_township,mn,nobles county
little_sauk,mn,todd county
littlefork,mn,koochiching county
livonia,mn,sherburne county
lockhart,mn,norman county
lodi,mn,mower county
logan_township_(aitkin_cnty),mn,aitkin county
logan_township_(grant_cnty),mn,grant county
london,mn,freeborn county
lone_pine,mn,itasca county
lone_tree,mn,chippewa county
long_beach,mn,pope county
long_lake,mn,hennepin county
long_lake_township_(crow_wing_cnty),mn,crow wing county
long_lake_township_(watonwan_cnty),mn,watonwan county
long_lost_lake,mn,clearwater county
long_prairie,mn,todd county
long_prairie_township,mn,todd county
longville,mn,cass county
lonsdale,mn,rice county
loon_lake,mn,cass county
lorain,mn,nobles county
loretto,mn,hennepin county
louisburg,mn,lac qui parle county
louisville_township_(red_lake_cnty),mn,red lake county
louisville_township_(scott_cnty),mn,scott county
louriston,mn,chippewa county
lowell,mn,polk county
lowry,mn,pope county
lowville,mn,murray county
lucan,mn,redwood county
lucas,mn,lyon county
lund,mn,douglas county
lura,mn,faribault county
lutsen,mn,cook county
lutsen_township,mn,cook county
luverne,mn,rock county
luverne_township,mn,rock county
luxemburg,mn,stearns county
lyle,mn,mower county
lyle_township,mn,mower county
lynd,mn,lyon county
lynd_township,mn,lyon county
lynden,mn,stearns county
lynn,mn,mcleod county
lyons_township_(lyon_cnty),mn,lyon county
lyons_township_(wadena_cnty),mn,wadena county
lyra,mn,blue earth county
mabel,mn,fillmore county
macsville,mn,grant county
macville,mn,aitkin county
madelia,mn,watonwan county
madelia_township,mn,watonwan county
madison,mn,lac qui parle county
madison_lake,mn,blue earth county
madison_township,mn,lac qui parle county
magnolia,mn,rock county
magnolia_township,mn,rock county
mahnomen,mn,mahnomen county
mahnomen_cdp,mn,st. louis county
mahtomedi,mn,washington county
mahtowa,mn,carlton county
mahtowa_township,mn,carlton county
maine,mn,otter tail county
maine_prairie,mn,stearns county
malmo,mn,aitkin county
malta,mn,big stone county
malung,mn,roseau county
mamre,mn,kandiyohi county
manannah,mn,meeker county
manchester,mn,freeborn county
manchester_township,mn,freeborn county
mandt,mn,chippewa county
manfred,mn,lac qui parle county
manhattan_beach,mn,crow wing county
mankato,mn,blue earth county
mankato_township,mn,blue earth county
mansfield,mn,freeborn county
manston,mn,wilkin county
mantorville,mn,dodge county
mantorville_township,mn,dodge county
mantrap,mn,hubbard county
manyaska,mn,martin county
maple,mn,cass county
maple_grove,mn,hennepin county
maple_grove_township_(becker_cnty),mn,becker county
maple_grove_township_(crow_wing_cnty),mn,crow wing county
maple_lake,mn,wright county
maple_lake_township,mn,wright county
maple_plain,mn,hennepin county
maple_ridge_township_(beltrami_cnty),mn,beltrami county
maple_ridge_township_(isanti_cnty),mn,isanti county
mapleton,mn,blue earth county
mapleton_township,mn,blue earth county
