,City,State,StateCode,Fips,County,Latitude,Longitude,Population,Density,Zip,_merge
20228,thomson_township,minnesota,mn,,,,,,,,left_only
20229,thorpe,minnesota,mn,,,,,,,,left_only
20230,three_lakes,minnesota,mn,,,,,,,,left_only
20231,thunder_lake,minnesota,mn,,,,,,,,left_only
20232,timothy,minnesota,mn,,,,,,,,left_only
20234,tintah_township,minnesota,mn,,,,,,,,left_only
20235,toad_lake,minnesota,mn,,,,,,,,left_only
20236,todd,minnesota,mn,,,,,,,,left_only
20237,tofte,minnesota,mn,,,,,,,,left_only
20238,toivola,minnesota,mn,,,,,,,,left_only
20240,toqua,minnesota,mn,,,,,,,,left_only
20241,tordenskjold,minnesota,mn,,,,,,,,left_only
20242,torning,minnesota,mn,,,,,,,,left_only
20243,torrey,minnesota,mn,,,,,,,,left_only
20247,transit,minnesota,mn,,,,,,,,left_only
20248,traverse,minnesota,mn,,,,,,,,left_only
20249,trelipe,minnesota,mn,,,,,,,,left_only
20252,trondhjem,minnesota,mn,,,,,,,,left_only
20254,trout_lake,minnesota,mn,,,,,,,,left_only
20255,troy_township_(pipestone_cnty),minnesota,mn,,,,,,,,left_only
20256,troy_township_(renville_cnty),minnesota,mn,,,,,,,,left_only
20258,tumuli,minnesota,mn,,,,,,,,left_only
20259,tunsberg,minnesota,mn,,,,,,,,left_only
20260,turner,minnesota,mn,,,,,,,,left_only
20261,turtle_creek,minnesota,mn,,,,,,,,left_only
20262,turtle_lake_township_(beltrami_cnty),minnesota,mn,,,,,,,,left_only
20263,turtle_lake_township_(cass_cnty),minnesota,mn,,,,,,,,left_only
20265,turtle_river_township,minnesota,mn,,,,,,,,left_only
20267,twin_lakes_cdp,minnesota,mn,,,,,,,,left_only
20268,twin_lakes_township_(carlton_cnty),minnesota,mn,,,,,,,,left_only
20269,twin_lakes_township_(mahnomen_cnty),minnesota,mn,,,,,,,,left_only
20272,two_inlets,minnesota,mn,,,,,,,,left_only
20273,two_rivers,minnesota,mn,,,,,,,,left_only
20275,tynsid,minnesota,mn,,,,,,,,left_only
20276,tyro,minnesota,mn,,,,,,,,left_only
20277,tyrone,minnesota,mn,,,,,,,,left_only
20278,udolpho,minnesota,mn,,,,,,,,left_only
20280,ulen_township,minnesota,mn,,,,,,,,left_only
20282,underwood_township,minnesota,mn,,,,,,,,left_only
20283,union,minnesota,mn,,,,,,,,left_only
20284,union_grove,minnesota,mn,,,,,,,,left_only
20287,urness,minnesota,mn,,,,,,,,left_only
20289,utica_township,minnesota,mn,,,,,,,,left_only
20291,vail,minnesota,mn,,,,,,,,left_only
20292,vallers,minnesota,mn,,,,,,,,left_only
20293,valley,minnesota,mn,,,,,,,,left_only
20294,van_buren,minnesota,mn,,,,,,,,left_only
20295,vasa,minnesota,mn,,,,,,,,left_only
20296,vega,minnesota,mn,,,,,,,,left_only
20297,veldt,minnesota,mn,,,,,,,,left_only
20298,verdi,minnesota,mn,,,,,,,,left_only
20299,verdon,minnesota,mn,,,,,,,,left_only
20301,vermilion_lake,minnesota,mn,,,,,,,,left_only
20303,vermillion_township,minnesota,mn,,,,,,,,left_only
20305,vernon,minnesota,mn,,,,,,,,left_only
20307,vernon_center_township,minnesota,mn,,,,,,,,left_only
20308,verona,minnesota,mn,,,,,,,,left_only
20310,vesta_township,minnesota,mn,,,,,,,,left_only
20311,victor,minnesota,mn,,,,,,,,left_only
20313,viding,minnesota,mn,,,,,,,,left_only
20314,vienna,minnesota,mn,,,,,,,,left_only
20316,viking_township,minnesota,mn,,,,,,,,left_only
20318,villard_township,minnesota,mn,,,,,,,,left_only
20320,vineland_township,minnesota,mn,,,,,,,,left_only
20322,viola,minnesota,mn,,,,,,,,left_only
20324,vivian,minnesota,mn,,,,,,,,left_only
20325,waasa,minnesota,mn,,,,,,,,left_only
20326,wabana,minnesota,mn,,,,,,,,left_only
20329,wabedo,minnesota,mn,,,,,,,,left_only
20331,waconia_township,minnesota,mn,,,,,,,,left_only
20332,wacouta,minnesota,mn,,,,,,,,left_only
20334,wadena_township,minnesota,mn,,,,,,,,left_only
20335,wagner,minnesota,mn,,,,,,,,left_only
20338,wakefield,minnesota,mn,,,,,,,,left_only
20339,walcott,minnesota,mn,,,,,,,,left_only
20340,walden_township_(cass_cnty),minnesota,mn,,,,,,,,left_only
20341,walden_township_(pope_cnty),minnesota,mn,,,,,,,,left_only
20344,walls,minnesota,mn,,,,,,,,left_only
20346,walnut_lake,minnesota,mn,,,,,,,,left_only
20347,walter,minnesota,mn,,,,,,,,left_only
20350,waltham_township,minnesota,mn,,,,,,,,left_only
20351,walworth,minnesota,mn,,,,,,,,left_only
20353,wanamingo_township,minnesota,mn,,,,,,,,left_only
20355,wang,minnesota,mn,,,,,,,,left_only
20356,wanger,minnesota,mn,,,,,,,,left_only
20358,ward,minnesota,mn,,,,,,,,left_only
20360,warren_township,minnesota,mn,,,,,,,,left_only
20361,warrenton,minnesota,mn,,,,,,,,left_only
20364,warsaw_township_(goodhue_cnty),minnesota,mn,,,,,,,,left_only
20365,warsaw_township_(rice_cnty),minnesota,mn,,,,,,,,left_only
20367,washington,minnesota,mn,,,,,,,,left_only
20368,washington_lake,minnesota,mn,,,,,,,,left_only
20369,wasioja,minnesota,mn,,,,,,,,left_only
20370,waskish,minnesota,mn,,,,,,,,left_only
20371,watab,minnesota,mn,,,,,,,,left_only
20372,waterbury,minnesota,mn,,,,,,,,left_only
20373,waterford,minnesota,mn,,,,,,,,left_only
20375,watertown_township,minnesota,mn,,,,,,,,left_only
20377,waterville_township,minnesota,mn,,,,,,,,left_only
20379,watopa,minnesota,mn,,,,,,,,left_only
20382,waukenabo,minnesota,mn,,,,,,,,left_only
20383,waukon,minnesota,mn,,,,,,,,left_only
20385,waverly_township,minnesota,mn,,,,,,,,left_only
20386,wawina,minnesota,mn,,,,,,,,left_only
20388,wealthwood,minnesota,mn,,,,,,,,left_only
20389,webster,minnesota,mn,,,,,,,,left_only
20390,weimer,minnesota,mn,,,,,,,,left_only
20391,welch,minnesota,mn,,,,,,,,left_only
20393,wellington,minnesota,mn,,,,,,,,left_only
20395,wells_township,minnesota,mn,,,,,,,,left_only
20397,wergeland,minnesota,mn,,,,,,,,left_only
20398,west_albany,minnesota,mn,,,,,,,,left_only
20399,west_bank,minnesota,mn,,,,,,,,left_only
20401,west_heron_lake,minnesota,mn,,,,,,,,left_only
20402,west_lakeland,minnesota,mn,,,,,,,,left_only
20403,west_newton,minnesota,mn,,,,,,,,left_only
20407,west_union_township,minnesota,mn,,,,,,,,left_only
20408,west_valley,minnesota,mn,,,,,,,,left_only
20410,westbrook_township,minnesota,mn,,,,,,,,left_only
20411,westerheim,minnesota,mn,,,,,,,,left_only
20412,western,minnesota,mn,,,,,,,,left_only
20413,westfield,minnesota,mn,,,,,,,,left_only
20414,westford,minnesota,mn,,,,,,,,left_only
20415,westline,minnesota,mn,,,,,,,,left_only
20417,westport_township,minnesota,mn,,,,,,,,left_only
20418,westside,minnesota,mn,,,,,,,,left_only
20420,wheatland,minnesota,mn,,,,,,,,left_only
20422,wheeling,minnesota,mn,,,,,,,,left_only
20424,white,minnesota,mn,,,,,,,,left_only
20425,white_bear,minnesota,mn,,,,,,,,left_only
20427,white_bear_lake_township,minnesota,mn,,,,,,,,left_only
20429,white_earth_township,minnesota,mn,,,,,,,,left_only
20430,white_oak,minnesota,mn,,,,,,,,left_only
20431,white_pine,minnesota,mn,,,,,,,,left_only
20432,whited,minnesota,mn,,,,,,,,left_only
20433,whitefield,minnesota,mn,,,,,,,,left_only
20434,whiteford,minnesota,mn,,,,,,,,left_only
20435,whitewater,minnesota,mn,,,,,,,,left_only
20436,wild_rice,minnesota,mn,,,,,,,,left_only
20438,wildwood,minnesota,mn,,,,,,,,left_only
20439,wilkinson,minnesota,mn,,,,,,,,left_only
20442,williams_township,minnesota,mn,,,,,,,,left_only
20444,willmar_township,minnesota,mn,,,,,,,,left_only
20445,willow_lake,minnesota,mn,,,,,,,,left_only
20447,willow_valley,minnesota,mn,,,,,,,,left_only
20448,wilma,minnesota,mn,,,,,,,,left_only
20449,wilmington,minnesota,mn,,,,,,,,left_only
20451,wilmont_township,minnesota,mn,,,,,,,,left_only
20452,wilson_township_(cass_cnty),minnesota,mn,,,,,,,,left_only
20453,wilson_township_(winona_cnty),minnesota,mn,,,,,,,,left_only
20455,wilton_township,minnesota,mn,,,,,,,,left_only
20456,winchester,minnesota,mn,,,,,,,,left_only
20457,windemere,minnesota,mn,,,,,,,,left_only
20459,windom_township,minnesota,mn,,,,,,,,left_only
20460,windsor,minnesota,mn,,,,,,,,left_only
20461,winfield,minnesota,mn,,,,,,,,left_only
20462,wing_river,minnesota,mn,,,,,,,,left_only
20464,winger_township,minnesota,mn,,,,,,,,left_only
20466,winnebago_city,minnesota,mn,,,,,,,,left_only
20467,winnebago_township,minnesota,mn,,,,,,,,left_only
20469,winsor,minnesota,mn,,,,,,,,left_only
20471,winsted_township,minnesota,mn,,,,,,,,left_only
20474,wirt,minnesota,mn,,,,,,,,left_only
20475,wisconsin,minnesota,mn,,,,,,,,left_only
20476,wiscoy,minnesota,mn,,,,,,,,left_only
20478,wolf_lake_township,minnesota,mn,,,,,,,,left_only
20479,wolford,minnesota,mn,,,,,,,,left_only
20481,wolverton_township,minnesota,mn,,,,,,,,left_only
20483,wood_lake_township,minnesota,mn,,,,,,,,left_only
20486,woodland_township,minnesota,mn,,,,,,,,left_only
20487,woodrow_township_(beltrami_cnty),minnesota,mn,,,,,,,,left_only
20488,woodrow_township_(cass_cnty),minnesota,mn,,,,,,,,left_only
20489,woods,minnesota,mn,,,,,,,,left_only
20490,woodside_township_(otter_tail_cnty),minnesota,mn,,,,,,,,left_only
20491,woodside_township_(polk_cnty),minnesota,mn,,,,,,,,left_only
20493,woodville,minnesota,mn,,,,,,,,left_only
20494,workman,minnesota,mn,,,,,,,,left_only
20496,worthington_township,minnesota,mn,,,,,,,,left_only
20498,wrenshall_township,minnesota,mn,,,,,,,,left_only
20500,wright_township,minnesota,mn,,,,,,,,left_only
20501,wuori,minnesota,mn,,,,,,,,left_only
20502,wyandotte,minnesota,mn,,,,,,,,left_only
20503,wyanett,minnesota,mn,,,,,,,,left_only
20504,wykeham,minnesota,mn,,,,,,,,left_only
20506,wylie,minnesota,mn,,,,,,,,left_only
20508,yellow_bank,minnesota,mn,,,,,,,,left_only
20509,york,minnesota,mn,,,,,,,,left_only
20510,young_america,minnesota,mn,,,,,,,,left_only
20511,yucatan,minnesota,mn,,,,,,,,left_only
20514,zion,minnesota,mn,,,,,,,,left_only
20515,zumbro,minnesota,mn,,,,,,,,left_only
20518,zumbrota_township,minnesota,mn,,,,,,,,left_only
20549,bogue_chitto_(lincoln_cnty),mississippi,ms,,,,,,,,left_only
20550,bogue_chitto_(neshoba_cnty),mississippi,ms,,,,,,,,left_only
20880,adams_township_(dekalb_cnty),missouri,mo,,,,,,,,left_only
20881,adams_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
20921,atchison,missouri,mo,,,,,,,,left_only
20922,athens,missouri,mo,,,,,,,,left_only
20931,bacon,missouri,mo,,,,,,,,left_only
20932,badger,missouri,mo,,,,,,,,left_only
20934,baker,missouri,mo,,,,,,,,left_only
20942,barton_city,missouri,mo,,,,,,,,left_only
20945,bear_creek,missouri,mo,,,,,,,,left_only
20946,bee_branch,missouri,mo,,,,,,,,left_only
20958,benton_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
20959,benton_township_(linn_cnty),missouri,mo,,,,,,,,left_only
20965,bethany_township,missouri,mo,,,,,,,,left_only
20967,bethlehem,missouri,mo,,,,,,,,left_only
20970,big_creek,missouri,mo,,,,,,,,left_only
20982,blanchard,missouri,mo,,,,,,,,left_only
20988,blue_mound_township_(livingston_cnty),missouri,mo,,,,,,,,left_only
20989,blue_mound_township_(vernon_cnty),missouri,mo,,,,,,,,left_only
20993,bogard_township,missouri,mo,,,,,,,,left_only
20994,bogle,missouri,mo,,,,,,,,left_only
20998,boone,missouri,mo,,,,,,,,left_only
21003,bowling_green_township,missouri,mo,,,,,,,,left_only
21004,bowman,missouri,mo,,,,,,,,left_only
21013,breckenridge_township,missouri,mo,,,,,,,,left_only
21020,brookfield_township,missouri,mo,,,,,,,,left_only
21026,brunswick_township,missouri,mo,,,,,,,,left_only
21027,buchanan,missouri,mo,,,,,,,,left_only
21029,bucklin_township,missouri,mo,,,,,,,,left_only
21032,buffalo_township,missouri,mo,,,,,,,,left_only
21036,burdine,missouri,mo,,,,,,,,left_only
21040,butler_township,missouri,mo,,,,,,,,left_only
21053,camden_township,missouri,mo,,,,,,,,left_only
21062,carroll,missouri,mo,,,,,,,,left_only
21064,carrollton_township,missouri,mo,,,,,,,,left_only
21069,cass,missouri,mo,,,,,,,,left_only
21072,castor,missouri,mo,,,,,,,,left_only
21074,cedar,missouri,mo,,,,,,,,left_only
21078,center_township_(dade_cnty),missouri,mo,,,,,,,,left_only
21079,center_township_(vernon_cnty),missouri,mo,,,,,,,,left_only
21083,central,missouri,mo,,,,,,,,left_only
21090,chariton,missouri,mo,,,,,,,,left_only
21093,charlotte,missouri,mo,,,,,,,,left_only
21095,cherry_valley,missouri,mo,,,,,,,,left_only
21096,chesapeake,missouri,mo,,,,,,,,left_only
21100,chillicothe_township,missouri,mo,,,,,,,,left_only
21102,city,missouri,mo,,,,,,,,left_only
21105,clark_township,missouri,mo,,,,,,,,left_only
21111,clay_township_(dunklin_cnty),missouri,mo,,,,,,,,left_only
21112,clay_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21113,clay_township_(linn_cnty),missouri,mo,,,,,,,,left_only
21114,clay_township_(sullivan_cnty),missouri,mo,,,,,,,,left_only
21117,clear_creek,missouri,mo,,,,,,,,left_only
21125,clinton_township_(henry_cnty),missouri,mo,,,,,,,,left_only
21126,clinton_township_(texas_cnty),missouri,mo,,,,,,,,left_only
21128,coal,missouri,mo,,,,,,,,left_only
21130,cockrell,missouri,mo,,,,,,,,left_only
21133,colfax_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21134,colfax_township_(dekalb_cnty),missouri,mo,,,,,,,,left_only
21135,colfax_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21138,combs,missouri,mo,,,,,,,,left_only
21147,cooper,missouri,mo,,,,,,,,left_only
21153,cotton_hill,missouri,mo,,,,,,,,left_only
21160,cream_ridge,missouri,mo,,,,,,,,left_only
21170,cunningham,missouri,mo,,,,,,,,left_only
21171,current,missouri,mo,,,,,,,,left_only
21173,cypress,missouri,mo,,,,,,,,left_only
21175,dallas_township_(dekalb_cnty),missouri,mo,,,,,,,,left_only
21176,dallas_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21178,danville,missouri,mo,,,,,,,,left_only
21181,date,missouri,mo,,,,,,,,left_only
21182,davis_township_(caldwell_cnty),missouri,mo,,,,,,,,left_only
21183,davis_township_(henry_cnty),missouri,mo,,,,,,,,left_only
21188,de_witt_township,missouri,mo,,,,,,,,left_only
21191,deepwater_township_(bates_cnty),missouri,mo,,,,,,,,left_only
21192,deepwater_township_(henry_cnty),missouri,mo,,,,,,,,left_only
21193,deer_creek_township_(bates_cnty),missouri,mo,,,,,,,,left_only
21194,deer_creek_township_(henry_cnty),missouri,mo,,,,,,,,left_only
21195,deerfield_township,missouri,mo,,,,,,,,left_only
21196,deerfield_village,missouri,mo,,,,,,,,left_only
21213,dover_town,missouri,mo,,,,,,,,left_only
21214,dover_township,missouri,mo,,,,,,,,left_only
21216,doylesport,missouri,mo,,,,,,,,left_only
21218,drywood,missouri,mo,,,,,,,,left_only
21219,duck_creek,missouri,mo,,,,,,,,left_only
21222,duncan,missouri,mo,,,,,,,,left_only
21227,east_boone,missouri,mo,,,,,,,,left_only
21236,egypt,missouri,mo,,,,,,,,left_only
21239,elk,missouri,mo,,,,,,,,left_only
21240,elkhart,missouri,mo,,,,,,,,left_only
21244,elm,missouri,mo,,,,,,,,left_only
21252,enterprise,missouri,mo,,,,,,,,left_only
21254,ernest,missouri,mo,,,,,,,,left_only
21270,fairfield,missouri,mo,,,,,,,,left_only
21272,fairview_township_(caldwell_cnty),missouri,mo,,,,,,,,left_only
21273,fairview_township_(henry_cnty),missouri,mo,,,,,,,,left_only
21274,fairview_township_(livingston_cnty),missouri,mo,,,,,,,,left_only
21284,fields_creek,missouri,mo,,,,,,,,left_only
21301,fox_creek,missouri,mo,,,,,,,,left_only
21305,franklin_township,missouri,mo,,,,,,,,left_only
21307,freeborn,missouri,mo,,,,,,,,left_only
21311,fremont,missouri,mo,,,,,,,,left_only
21340,golden_city_township,missouri,mo,,,,,,,,left_only
21341,gomer,missouri,mo,,,,,,,,left_only
21343,goodnight,missouri,mo,,,,,,,,left_only
21351,grand_river_township_(bates_cnty),missouri,mo,,,,,,,,left_only
21352,grand_river_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21353,grand_river_township_(dekalb_cnty),missouri,mo,,,,,,,,left_only
21354,grand_river_township_(livingston_cnty),missouri,mo,,,,,,,,left_only
21359,grant_township_(caldwell_cnty),missouri,mo,,,,,,,,left_only
21360,grant_township_(dade_cnty),missouri,mo,,,,,,,,left_only
21361,grant_township_(dekalb_cnty),missouri,mo,,,,,,,,left_only
21362,grant_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21363,grant_township_(nodaway_cnty),missouri,mo,,,,,,,,left_only
21364,grant_township_(putnam_cnty),missouri,mo,,,,,,,,left_only
21365,grantsville,missouri,mo,,,,,,,,left_only
21374,green_township_(livingston_cnty),missouri,mo,,,,,,,,left_only
21375,green_township_(nodaway_cnty),missouri,mo,,,,,,,,left_only
21389,hamilton_township_(caldwell_cnty),missouri,mo,,,,,,,,left_only
21390,hamilton_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21396,harrison_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21397,harrison_township_(grundy_cnty),missouri,mo,,,,,,,,left_only
21398,harrison_township_(mercer_cnty),missouri,mo,,,,,,,,left_only
21399,harrison_township_(vernon_cnty),missouri,mo,,,,,,,,left_only
21403,harviell,missouri,mo,,,,,,,,left_only
21412,henry,missouri,mo,,,,,,,,left_only
21421,hill,missouri,mo,,,,,,,,left_only
21426,holcomb_township,missouri,mo,,,,,,,,left_only
21433,homer,missouri,mo,,,,,,,,left_only
21436,honey_creek,missouri,mo,,,,,,,,left_only
21438,hopkins_township,missouri,mo,,,,,,,,left_only
21444,howard_township_(bates_cnty),missouri,mo,,,,,,,,left_only
21445,howard_township_(gentry_cnty),missouri,mo,,,,,,,,left_only
21447,hudson,missouri,mo,,,,,,,,left_only
21448,huggins,missouri,mo,,,,,,,,left_only
21449,hughes,missouri,mo,,,,,,,,left_only
21461,hurricane,missouri,mo,,,,,,,,left_only
21466,independence_township_(dunklin_cnty),missouri,mo,,,,,,,,left_only
21467,independence_township_(nodaway_cnty),missouri,mo,,,,,,,,left_only
21477,jackson_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21478,jackson_township_(gentry_cnty),missouri,mo,,,,,,,,left_only
21479,jackson_township_(grundy_cnty),missouri,mo,,,,,,,,left_only
21480,jackson_township_(linn_cnty),missouri,mo,,,,,,,,left_only
21481,jackson_township_(livingston_cnty),missouri,mo,,,,,,,,left_only
21482,jackson_township_(nodaway_cnty),missouri,mo,,,,,,,,left_only
21483,jackson_township_(putnam_cnty),missouri,mo,,,,,,,,left_only
21484,jackson_township_(sullivan_cnty),missouri,mo,,,,,,,,left_only
21485,jackson_township_(texas_cnty),missouri,mo,,,,,,,,left_only
21489,jamesport_township,missouri,mo,,,,,,,,left_only
21494,jefferson_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21495,jefferson_township_(grundy_cnty),missouri,mo,,,,,,,,left_only
21496,jefferson_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21497,jefferson_township_(linn_cnty),missouri,mo,,,,,,,,left_only
21498,jefferson_township_(nodaway_cnty),missouri,mo,,,,,,,,left_only
21511,keytesville_township,missouri,mo,,,,,,,,left_only
21513,kidder_township,missouri,mo,,,,,,,,left_only
21519,kingston_township,missouri,mo,,,,,,,,left_only
21539,lake,missouri,mo,,,,,,,,left_only
21543,lake_mykee_town,missouri,mo,,,,,,,,left_only
21554,lamar_township,missouri,mo,,,,,,,,left_only
21567,leesville,missouri,mo,,,,,,,,left_only
21572,leroy,missouri,mo,,,,,,,,left_only
21573,leslie_township,missouri,mo,,,,,,,,left_only
21574,leslie_village,missouri,mo,,,,,,,,left_only
21581,liberty_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21582,liberty_township_(grundy_cnty),missouri,mo,,,,,,,,left_only
21583,liberty_township_(putnam_cnty),missouri,mo,,,,,,,,left_only
21584,liberty_township_(stoddard_cnty),missouri,mo,,,,,,,,left_only
21585,liberty_township_(sullivan_cnty),missouri,mo,,,,,,,,left_only
21589,lincoln_township_(caldwell_cnty),missouri,mo,,,,,,,,left_only
21590,lincoln_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21591,lincoln_township_(grundy_cnty),missouri,mo,,,,,,,,left_only
21592,lincoln_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21593,lincoln_township_(nodaway_cnty),missouri,mo,,,,,,,,left_only
21594,lincoln_township_(putnam_cnty),missouri,mo,,,,,,,,left_only
21595,lindley,missouri,mo,,,,,,,,left_only
21603,lockwood_township,missouri,mo,,,,,,,,left_only
21604,locust_creek,missouri,mo,,,,,,,,left_only
21608,lone_oak,missouri,mo,,,,,,,,left_only
21617,lynch,missouri,mo,,,,,,,,left_only
21618,mackenzie,missouri,mo,,,,,,,,left_only
21622,madison_township_(grundy_cnty),missouri,mo,,,,,,,,left_only
21623,madison_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21624,madison_township_(mercer_cnty),missouri,mo,,,,,,,,left_only
21633,marceline_township,missouri,mo,,,,,,,,left_only
21634,marion_township_(dade_cnty),missouri,mo,,,,,,,,left_only
21635,marion_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21636,marion_township_(grundy_cnty),missouri,mo,,,,,,,,left_only
21637,marion_township_(harrison_cnty),missouri,mo,,,,,,,,left_only
21638,marion_township_(mercer_cnty),missouri,mo,,,,,,,,left_only
21657,medicine_township_(livingston_cnty),missouri,mo,,,,,,,,left_only
21658,medicine_township_(mercer_cnty),missouri,mo,,,,,,,,left_only
21659,medicine_township_(putnam_cnty),missouri,mo,,,,,,,,left_only
21663,mendon_township,missouri,mo,,,,,,,,left_only
21668,metz_town,missouri,mo,,,,,,,,left_only
21669,metz_township,missouri,mo,,,,,,,,left_only
21674,milford_township,missouri,mo,,,,,,,,left_only
21675,milford_village,missouri,mo,,,,,,,,left_only
21679,miller_township,missouri,mo,,,,,,,,left_only
21685,mingo,missouri,mo,,,,,,,,left_only
21686,mirabile,missouri,mo,,,,,,,,left_only
21694,monroe_township_(daviess_cnty),missouri,mo,,,,,,,,left_only
21695,monroe_township_(livingston_cnty),missouri,mo,,,,,,,,left_only
21696,monroe_township_(nodaway_cnty),missouri,mo,,,,,,,,left_only
